top RBM	diffRBM	top RBM (lin)	diffRBM (lin)	top PWM	diffPWM	Normal RBM	PWM	RBMback	PWMback	top RBM_R	diffRBM_R	top RBM (lin)_R	diffRBM (lin)_R	top PWM_R	diffPWM_R	Normal RBM_R	PWM_R	RBMback_R	PWMback_R	top RBM (negatives)	diffRBM (negatives)	difference of top RBM	diffRBM (negatives,lin)	top RBM (negatives,lin)	difference of top RBM (lin)	difference of normal RBM	Normal RBM + V	diffRBM + V	Top RBM + V	Calis method	top PWM (negatives)	diffPWM (negatives)	Difference of PWM	difference of diffRBM
0.6730800822704543	0.650238860304506	0.6253605903496495	0.6193940110789127	0.6283307377399281	0.59918123813091	0.63914023432623	0.6015665556146956	0.615497335409808	0.5715956656875694	0.4917171171171171	0.9106756756756756	0.38797387387387383	0.9109231231231232	0.4092192192192192	0.9088108108108108	0.9133237237237236	0.9074234234234233	0.9194651651651651	0.9094258258258259	0.6004100380467995	0.5813340692990584	0.6906184083426972	0.591624447204316	0.6135391408914385	0.6906184083426972	0.6824899297547	0.642386368863393	0.5632864812295885	0.6580650672554393	0.5203343387150827	0.6164830037915376	0.45162011026343635	0.6530315873860733	0.6906184083426972
0.6565865646828448	0.6276079142599931	0.620392821705732	0.6002129043704536	0.6249991786096819	0.5806309591867579	0.6324442604530132	0.5862032711048029	0.5970784789165533	0.5554504175948377	0.47989189189189185	0.9151687687687688	0.3691921921921922	0.9127447447447449	0.39582522522522523	0.9054114114114115	0.9141993993993994	0.9041063063063064	0.9258141141141141	0.9083231231231232	0.5953568448097988	0.5706099973058396	0.6677837574992935	0.5836602466799403	0.5725090517213056	0.6677837574992935	0.6901715720096464	0.642576931417194	0.5765700054540317	0.6376551606310905	0.5205084734625216	0.5678501258369968	0.45539850572673324	0.6298880937830609	0.6677837574992935
0.6795526379771456	0.6501534357114226	0.6173898187027289	0.6283898778428318	0.6198474185345082	0.6229292750080496	0.6561134438596146	0.6258797090306938	0.630610917262996	0.5929583850809235	0.4882342342342342	0.9129075075075075	0.3526084084084084	0.9115669669669669	0.3853327327327327	0.914039039039039	0.918526126126126	0.9122966966966967	0.9243459459459459	0.9179513513513513	0.6127046083282407	0.5854410208895986	0.6940419631885716	0.5953897004225231	0.6209645093671352	0.6940419631885716	0.6804725951334266	0.6624151503801394	0.5872875063247054	0.6338899074128834	0.5328753260919563	0.6270690822113141	0.43471261195550037	0.6465458894342919	0.6940419631885716
0.6601021152443471	0.6501928624466917	0.6378982921652505	0.6310774669636814	0.6475118444483872	0.6194597223043613	0.6552789112964168	0.6235535316498118	0.623730951958523	0.5904942141265993	0.4899711711711712	0.9011891891891892	0.37151711711711716	0.9065225225225224	0.4037927927927928	0.9087021021021021	0.9116837837837839	0.9079957957957957	0.920942942942943	0.9107765765765766	0.6110158298342105	0.5891208495147227	0.6804003127854331	0.6049769682154803	0.5961585217602723	0.6804003127854331	0.6951393406535639	0.6652801598097002	0.5391868892962984	0.6521904837003305	0.5403401213029222	0.596270230843535	0.4288577417680262	0.6631051182473502	0.6804003127854331
0.6323916914726543	0.6054435179161657	0.6113049592261846	0.586485829374232	0.6114100971869025	0.5713853897661338	0.6168772711442295	0.5744541039945854	0.5838968070915554	0.5433924077250116	0.4954132132132133	0.8962708708708708	0.38538018018018017	0.8980732732732734	0.41606366366366365	0.9052828828828827	0.9059855855855856	0.9032078078078078	0.9132060060060059	0.9091591591591592	0.6437564479139971	0.5426170152647177	0.6806631576872277	0.564446284358757	0.5805849613289438	0.6806631576872277	0.6976166538529778	0.6240299380343144	0.5869458079523725	0.6459019194248953	0.5240010250951169	0.5865712539673152	0.4753287204053069	0.629007563362049	0.6806631576872277
0.6701559327379896	0.6270427977211347	0.6542669584245075	0.6153856263265454	0.6632825385560615	0.6098001721634108	0.6373791734842063	0.6139136948764957	0.614820509787687	0.5729164613190871	0.48898138138138136	0.9036822822822824	0.4005822822822823	0.9041111111111111	0.41403363363363366	0.9087597597597598	0.9084366366366365	0.9077699699699701	0.9178255255255252	0.9082666666666668	0.6444956992002945	0.5571983361917716	0.7093855343308297	0.5841793653609846	0.6044907051471603	0.7093855343308297	0.7145110099158241	0.6571451100991583	0.5896662526859463	0.6728500929813841	0.5685630926331146	0.6064488996655298	0.4486762473633371	0.6781069910172755	0.7093855343308297
0.6293689751020166	0.6047338366813203	0.6034064699272577	0.5853555962965153	0.6107595560549609	0.5822934531906085	0.613368291705272	0.5863018379429757	0.5796650041726628	0.5534330829735643	0.4883183183183183	0.907624024024024	0.3792450450450451	0.9084462462462463	0.39016276276276274	0.9128870870870872	0.9175831831831832	0.9114780780780782	0.92098978978979	0.915393993993994	0.593510359374692	0.54588943429206	0.660647518415571	0.5635624683764727	0.5694797642281231	0.660647518415571	0.6736517699318575	0.6408487261878948	0.5525919792878218	0.6404610299577477	0.5395614432813558	0.5810909377648984	0.462147048580309	0.6248151871784258	0.660647518415571
0.6370440462344182	0.5949954330698313	0.623441822566549	0.5747826601218287	0.6315637300320013	0.5670418777639785	0.5853161695612461	0.5707742753694613	0.5543004711494866	0.5337722843193302	0.4874132132132132	0.9107051051051052	0.3814447447447447	0.908951951951952	0.4093039039039039	0.9071447447447447	0.9078894894894894	0.9057759759759759	0.9189621621621622	0.9095393393393394	0.6215624815187178	0.5251706849081028	0.6642484935701567	0.5427418665930701	0.5896793949310362	0.6642484935701567	0.6545495166939368	0.6692754023169778	0.6040898666719237	0.6569052641262707	0.5565543661823749	0.5974990307594246	0.4880635558972539	0.6501008667310637	0.6642484935701567
0.6714504438793278	0.6470650081153364	0.6266353881233531	0.6163581524631853	0.6286395804995367	0.6038073084024944	0.651099677357883	0.6080851091792011	0.6110355432018452	0.5711028314967046	0.5009291291291291	0.9139081081081081	0.35665195195195193	0.9138096096096096	0.386215015015015	0.9177549549549548	0.9213165165165166	0.9157027027027026	0.9275432432432432	0.9241543543543543	0.5891142783921777	0.582267168700429	0.6718972802123787	0.588181178990807	0.5693351995321361	0.6718972802123787	0.6707736182572069	0.6327465320900769	0.584501350365683	0.6515990826712927	0.559793929596993	0.567639849915561	0.44495699200294386	0.6290864168325875	0.6718972802123787
0.6616791846551148	0.6215493392736281	0.6144919536604438	0.5890288537990945	0.6088079326591361	0.5680078327780735	0.620589955382078	0.5717665148737359	0.5856512968110341	0.5437012504846203	0.5182651651651651	0.8915381381381381	0.3877798798798799	0.8884276276276276	0.4145597597597597	0.8925063063063063	0.9026024024024024	0.8910654654654654	0.9068936936936938	0.8972660660660662	0.6413415603787594	0.5334634415597217	0.7031429679132086	0.5653990971277623	0.5762414493267886	0.7031429679132086	0.6959410176040373	0.6378457231848916	0.582996563302909	0.5985569814891478	0.5305031508532603	0.5814063516470518	0.47469132151845495	0.6145445226408026	0.7031429679132086
0.6722324074621668	0.6747491473968499	0.648149243335239	0.6495916047338366	0.6627831332426519	0.6324836871882824	0.6751894126073558	0.6360452356075988	0.6493320453933146	0.597045623303829	0.5299270270270271	0.9147063063063063	0.4124765765765766	0.9114378378378378	0.42724684684684683	0.9134030030030029	0.917827027027027	0.912127327327327	0.9238738738738739	0.9124996996996997	0.6404084609773888	0.6050492505634737	0.7038395069029642	0.624309210742471	0.5901788002444458	0.7038395069029642	0.7050551645737642	0.6739211859561969	0.5487150169863517	0.6825227853674243	0.5436585381880786	0.6028019266531301	0.42348913464887206	0.6742628843285298	0.7038395069029642
0.7090241225908622	0.6269836576182309	0.6418902491112557	0.5941740427517233	0.6403624631195747	0.5743949638916817	0.6317082947279884	0.5781799304775235	0.5843239300569716	0.5421898922993014	0.5295093093093093	0.8896834834834835	0.40562462462462456	0.8826582582582583	0.423993993993994	0.8925213213213214	0.8984048048048048	0.8915501501501502	0.9038405405405405	0.8957219219219219	0.6304400680768296	0.5445292119252731	0.733692116624283	0.5690920679979761	0.574854942469822	0.733692116624283	0.7314907905717534	0.6654575801184116	0.5699331716837187	0.6453400884473095	0.5193585270171703	0.5683561022729513	0.4762815331743122	0.6348032934466195	0.733692116624283
0.649548892437295	0.6255380106583608	0.5990366734349228	0.5957511121624908	0.5976830221906808	0.5753872033959562	0.6219173221361405	0.5799607046871817	0.582851998606922	0.5481039025896793	0.48833813813813814	0.9057927927927927	0.35452822822822827	0.9030480480480481	0.3969345345345345	0.9058624624624625	0.9135855855855857	0.9050576576576577	0.9197471471471472	0.9111873873873874	0.6261096983197639	0.5496021185299085	0.6762670767047134	0.5694929064732128	0.5947588726582163	0.6762670767047134	0.7013950493162747	0.6344550239517417	0.59239983966461	0.6433030404584015	0.5181790105203672	0.5974858885143349	0.4731339654753221	0.6224101563270054	0.6762670767047134
0.6692754023169778	0.6249006117715088	0.6336533470012682	0.6037875950348599	0.6425703602946491	0.5897385350339398	0.6323654069824749	0.593753490908852	0.5993258028268968	0.5618112642182663	0.4996456456456456	0.9068372372372373	0.3919201201201201	0.9007645645645646	0.43107327327327327	0.8973645645645646	0.9070924924924925	0.8971291291291291	0.9102516516516516	0.89936996996997	0.5903693627982467	0.56671989275928	0.6809851426919261	0.5828979964647361	0.5578817329364376	0.6809851426919261	0.6995058515846261	0.6670937896320828	0.5819451836957308	0.6510405372549792	0.5154684224706106	0.5747826601218285	0.456476169824091	0.6392913701447618	0.6809851426919261
0.6382202771699489	0.6144525269251746	0.5953239891970746	0.5854344497670537	0.5953831292999783	0.5599122098028007	0.6123563388333629	0.5639008811875332	0.584599917203856	0.5356121986318924	0.4912474474474474	0.9093867867867867	0.36806426426426425	0.9083351351351351	0.38888828828828825	0.9121351351351351	0.9147591591591592	0.910887087087087	0.922606006006006	0.9178750750750749	0.5913090333221624	0.5540113417575124	0.6588601730833679	0.5693483417772258	0.5674230028715805	0.6588601730833679	0.658952168798996	0.6132894382347337	0.5467108246101682	0.6262411207706613	0.5231303513579224	0.5699988829091673	0.478903411069713	0.6058903542492163	0.6588601730833679
0.6319974241199624	0.601645409085234	0.5890485671667292	0.5784526320631354	0.5985635526116926	0.5630006373988868	0.6082888139780919	0.5664701901025753	0.5912104664839894	0.5452520354052083	0.4934114114114114	0.9025663663663663	0.358536936936937	0.899043843843844	0.3902918918918919	0.9044066066066065	0.9082828828828828	0.9029423423423423	0.9219531531531532	0.9092906906906907	0.6141108285528416	0.5427550088381597	0.6623165835419665	0.565464808353211	0.5812486447059751	0.6623165835419665	0.6773710252922507	0.6517206484383729	0.5544253224778389	0.6262279785255715	0.5219705482287539	0.581642912058667	0.46948699246292247	0.6118635046424981	0.6623165835419665
0.6802951748247152	0.6466116006597407	0.6250254630998613	0.6123826233235423	0.6329896636242369	0.6082099605075535	0.6597604168720144	0.6114363816770819	0.6169101267569539	0.5762743049395127	0.5052156156156156	0.9111471471471471	0.373606006006006	0.9108066066066066	0.39912852852852854	0.915348948948949	0.9184798798798799	0.9141855855855857	0.9243735735735736	0.916418018018018	0.6130134510878493	0.5752820654352382	0.6972026731326513	0.5907439167833041	0.5950742865403696	0.6972026731326513	0.7028012695408756	0.6617580381256531	0.5991680958858201	0.664327347040695	0.5351522200537517	0.6101221571681089	0.4455943908897957	0.6549043573113594	0.6972026731326513
0.6398433444385304	0.6094847582812571	0.6431354768335075	0.5852767428259769	0.6464538937186639	0.5682969621700475	0.6152542038756481	0.5713393919083197	0.5833054060625177	0.5319717967420374	0.4957414414414414	0.896648048048048	0.4051963963963964	0.8988468468468469	0.42648048048048054	0.9026168168168167	0.9068558558558558	0.9013081081081081	0.9176912912912913	0.9041573573573574	0.6310906092087711	0.5407639587070658	0.6818196752551239	0.5567712132263554	0.6033801854370782	0.6818196752551239	0.6984183308034511	0.6498511640743587	0.6119226447454018	0.653235292184964	0.5343866842772751	0.6111801078978322	0.4907708583857381	0.6612520616896984	0.6818196752551239
0.7028538385212345	0.6572633903049658	0.6392618000933099	0.6180075042219462	0.6435625997989236	0.5990169600672883	0.6493189031482248	0.6017176914332275	0.6097410320605068	0.5645579934420196	0.5206114114114114	0.9176012012012013	0.3906750750750751	0.9073804804804806	0.41564564564564566	0.9146312312312312	0.919711111111111	0.9129459459459459	0.9278804804804803	0.9168444444444445	0.6265499635302698	0.5635131849573863	0.7232111761652242	0.5886477286914924	0.5775228182230371	0.7232111761652242	0.7034123839375481	0.6571582523442481	0.5909607638272847	0.6516122249163825	0.5520367194327807	0.5820634639015383	0.45378200958069664	0.6503637116328583	0.7232111761652242
0.6673237789211532	0.6388313915666213	0.6327136764773527	0.6144886680991714	0.6412758491533108	0.6140976863077519	0.6443905612395765	0.6178103705456004	0.6093664780754496	0.5806900992896618	0.48184804804804804	0.9086720720720721	0.3735921921921922	0.9063801801801802	0.3902048048048048	0.9086492492492493	0.9127933933933935	0.9069237237237238	0.92132012012012	0.9118384384384384	0.5811500778678022	0.5759523199348144	0.6663906795197825	0.5899685243230101	0.5489844330106912	0.6663906795197825	0.6744534468823309	0.6437663045978145	0.5200846360583778	0.6439042981712566	0.5487840137730728	0.561587846051741	0.4305333780169667	0.6445285548130186	0.6663906795197825
0.6640185042810862	0.6278444746716081	0.6297041023518047	0.6032224784960015	0.6368206280678927	0.5924721220126035	0.62509117432531	0.5956722586919523	0.5861244176342645	0.5572837607848549	0.4915027027027027	0.900406006006006	0.36776816816816815	0.8979279279279281	0.3958654654654654	0.9054576576576576	0.9120522522522523	0.9043711711711712	0.9136297297297296	0.909233033033033	0.6234812493018183	0.5516457376413613	0.7008890728803201	0.5697491802524625	0.6071060119200163	0.7008890728803201	0.6869320085950283	0.6600561173865331	0.5706231395509294	0.6587451784388327	0.5408986667192357	0.6177446593201517	0.4704660897221072	0.6605292382097635	0.7008890728803201
0.6318002904436166	0.6075791327432465	0.6182506357561062	0.5968682029951178	0.6123694810784527	0.5807820950052898	0.6158258915370513	0.5851124647623553	0.5861375598793541	0.5557001202515426	0.4820306306306306	0.8912384384384386	0.3870258258258259	0.8939129129129129	0.4012162162162162	0.8949267267267267	0.8992204204204205	0.8932372372372372	0.908212912912913	0.8980810810810811	0.6338701940452488	0.5501803773138565	0.6713387347960651	0.5700580230120711	0.6237966631839716	0.6713387347960651	0.6907826864063188	0.6217924708077882	0.6249400385067782	0.644272281033769	0.5080134839434621	0.6114889506574408	0.4664314204795605	0.6356969661127211	0.6713387347960651
0.6552000578258784	0.6227912814346075	0.628876140911152	0.6092679112372765	0.6300852274594069	0.572443340495857	0.6227255702091589	0.5755909081948469	0.5988986798614808	0.5436815371169857	0.4779603603603604	0.903815015015015	0.3867663663663664	0.9064822822822823	0.41518378378378384	0.903363963963964	0.9083543543543543	0.9025567567567568	0.9168093093093095	0.9040852852852853	0.625866566785604	0.5602867637878579	0.6844809798857938	0.5825497269698583	0.6032027651283669	0.6844809798857938	0.7035898042462594	0.6616003311845762	0.6097278898154171	0.6582096319514262	0.528919510319948	0.608183676017374	0.47925168056459083	0.6440488628672436	0.6844809798857938
0.6909601067150302	0.6412824202758558	0.6428134918288091	0.6128294596565931	0.6519342099210808	0.6031370539029182	0.6464144669833948	0.607848548767586	0.6134208606856308	0.5752689231901486	0.5245111111111112	0.899760960960961	0.3891216216216216	0.8963105105105105	0.4207021021021021	0.9051975975975975	0.9096786786786787	0.9042912912912913	0.9145624624624624	0.9075927927927929	0.6134931430336245	0.5715956656875695	0.7016907498307936	0.5886017308336784	0.583436828513415	0.7016907498307936	0.7112583042561161	0.6498708774419935	0.5877606271479356	0.6595107142153095	0.5358520446047799	0.5845013503656831	0.4445890091404314	0.6558177433450956	0.7016907498307936
0.6363015093868486	0.6269113752702373	0.6142159665135595	0.6112721036134603	0.6202154013970207	0.5939243400950184	0.6324639738206478	0.5962570885984453	0.6084596631642584	0.5735867158186633	0.49665945945945944	0.9008396396396396	0.39184564564564567	0.901777777777778	0.4186456456456457	0.9086696696696698	0.9153675675675675	0.9069741741741741	0.9195063063063061	0.9104654654654654	0.6072702899836379	0.5755120547243087	0.6565668513152102	0.5867815298887509	0.6159211728139518	0.6565668513152102	0.6826804923085011	0.649989157647801	0.5780945058844402	0.6442459965435895	0.5191252521668277	0.6180994999375743	0.4504964483082645	0.6435691709214686	0.6565668513152102
0.6787509610266722	0.6282223142179378	0.6538398354590915	0.6124943324068051	0.6592347270684251	0.5885557329758642	0.638220277169949	0.5932015166150835	0.6044972762697052	0.5525065546947385	0.5165282282282282	0.904375975975976	0.3838306306306306	0.9009528528528529	0.4100018018018018	0.9071123123123123	0.9162984984984984	0.9059159159159159	0.9221777777777778	0.9129285285285286	0.6050426794409289	0.5680866862486118	0.6863734631787147	0.5897582484015744	0.5562323811776766	0.6863734631787147	0.710877179148514	0.6624282926252292	0.5455937337775413	0.6405267411831964	0.5578061650271716	0.5642097239471419	0.4630867191042246	0.6509419704168062	0.6863734631787147
0.6618368915961914	0.6099578791044875	0.6358481019312529	0.5842319343413435	0.6342644613979406	0.5674624296068498	0.6086765102082389	0.5717468015061012	0.5702025877080581	0.5354150649555464	0.5124942942942943	0.8963003003003003	0.399442042042042	0.8978876876876878	0.4234054054054054	0.9033963963963964	0.9035963963963964	0.9022192192192192	0.9119423423423423	0.9054714714714713	0.609202200011828	0.5441743713078504	0.6742168864707159	0.5589265414210709	0.5799968458611784	0.6742168864707159	0.6706093401935852	0.6199722698628607	0.590796485763663	0.6471668605147818	0.566453762296213	0.5795532950894002	0.48105873926442855	0.6346390153829979	0.6742168864707159
0.6515333714458441	0.6273056426229293	0.6077959797872271	0.6045104185147949	0.6180994999375742	0.5820306082888139	0.6280021816126848	0.5839033782141003	0.5957773966526703	0.5475782127860903	0.4976948948948949	0.9076024024024023	0.3843027027027027	0.9064498498498499	0.4074798798798799	0.9091927927927929	0.9112006006006006	0.9075681681681682	0.9148723723723723	0.9118504504504502	0.6437137356174556	0.5594850868373844	0.6890873367897437	0.5855198743601369	0.5670221643963438	0.6890873367897437	0.6974589469119009	0.656527424579941	0.5351193644410275	0.6459939151405234	0.5655502329462943	0.5848627621056505	0.471346620143119	0.6267668105742504	0.6890873367897437
0.6616726135325697	0.6199591276177709	0.6239740834926831	0.5909476215821948	0.617002122472582	0.579507297231586	0.6210959318180325	0.5831674124890756	0.588683869865489	0.5528351108219818	0.4926690690690691	0.9051573573573574	0.39224294294294293	0.9038054054054054	0.405833033033033	0.9039333333333334	0.9086744744744746	0.9027219219219219	0.9176396396396396	0.9083825825825825	0.5764977231060382	0.566187631833146	0.6628028466102864	0.5765765765765766	0.5463756973603802	0.6628028466102864	0.6715752952076803	0.628633009376992	0.5638351699620846	0.6135851387492526	0.5171999132611824	0.5573363297652139	0.457494693818545	0.6149519322385844	0.6628028466102864
0.679197797359723	0.6538924044394504	0.6255314395358159	0.6204059639508217	0.6336073491434542	0.6155564755127119	0.6588141752255539	0.6193480132210984	0.6101550127808333	0.5860389930411812	0.5221453453453453	0.9141717717717718	0.38769399399399407	0.9133729729729728	0.4100402402402402	0.9154612612612614	0.9163015015015015	0.913842042042042	0.9265723723723724	0.9182060060060061	0.6010080101983822	0.5790670320210801	0.6899218693529416	0.5903759339207917	0.5903627916757019	0.6899218693529416	0.6923466135719966	0.6474789888356629	0.5678862670109935	0.6631774005953437	0.5435599713499057	0.5995229365032428	0.43551428890597377	0.6423075153928546	0.6899218693529416
0.6614623376111342	0.6123497677108181	0.5954291271577925	0.5812617869510649	0.604116151162103	0.5714642432366721	0.6183426314717344	0.5749732226756298	0.5832725504497933	0.551994007136239	0.5107405405405405	0.9059537537537538	0.38557057057057054	0.9023435435435436	0.41846606606606607	0.8975453453453454	0.901636036036036	0.8967279279279279	0.908596996996997	0.8988606606606607	0.5889237158383767	0.5538996326742498	0.6685722922046773	0.5648996918143526	0.5720293597755305	0.6685722922046773	0.6874905540113418	0.6313140273752964	0.5578028794658991	0.6110092587116658	0.5075502198040491	0.5794612993737721	0.4655968879163628	0.6153724840814556	0.6685722922046773
0.6477615471050919	0.6259848469914115	0.6243749219679198	0.6009291567278439	0.6207082355878855	0.5883848837896978	0.6209447959995006	0.5923275573166163	0.5962965153337144	0.5578883040589824	0.4879219219219219	0.9091585585585585	0.40757297297297296	0.9053111111111112	0.4186162162162162	0.9096912912912913	0.9142954954954954	0.9079963963963965	0.9168168168168168	0.9104222222222221	0.6200116965981298	0.5534856519539233	0.6861106182769202	0.5742832548084189	0.5832396948370691	0.6861106182769202	0.672856664103929	0.634343314868479	0.5820897483917178	0.6458592071283538	0.559429232295753	0.5925181198704175	0.46187106143342466	0.6370703307245977	0.6861106182769202
0.6444562724650251	0.6024142304229831	0.6200642655784888	0.580427254387867	0.6198934163923222	0.5596362226559163	0.6124483345489911	0.5639074523100781	0.5818466168575578	0.5330691742070298	0.4855963963963964	0.8956456456456457	0.3609600600600601	0.8963651651651652	0.39627747747747755	0.9071489489489489	0.9113321321321322	0.9057723723723723	0.9172036036036036	0.9106714714714715	0.610365288702269	0.5435961125239025	0.6721535539916283	0.5616798417673691	0.5524079878565655	0.6721535539916283	0.6852366589784533	0.6346258731379082	0.5684218134983999	0.6347441533437157	0.5153665700711653	0.5565740795500095	0.4832863498071375	0.6248151871784257	0.6721535539916283
